SampleNo,X,Y,Pulse,Anomaly,NoFit,Drift
85668,6,47,0,0,0,0
85669,5,47,0,0,0,0
85670,5,47,0,0,0,0
85671,4,47,0,0,0,0
85672,5,47,0,0,0,0
85673,5,47,0,0,0,0
85674,5,47,0,0,0,0
85675,5,47,0,0,0,0
85676,5,47,0,0,0,0
85677,4,48,0,0,0,0
85678,6,47,0,0,0,0
85679,5,47,0,0,0,0
85680,5,47,0,0,0,0
85681,5,47,0,0,0,0
85682,5,47,0,0,0,0
85683,5,47,0,0,0,0
85684,5,47,0,0,0,0
85685,5,47,0,0,0,0
85686,5,47,0,0,0,0
85687,4,47,0,0,0,0
85688,5,47,0,0,0,0
85689,5,47,0,0,0,0
85690,5,47,0,0,0,0
85691,5,47,0,0,0,0
85692,5,47,0,0,0,0
85693,5,47,0,0,0,0
85694,5,47,0,0,0,0
85695,5,47,0,0,0,0
85696,5,47,0,0,0,0
85697,5,47,0,0,0,0
85698,5,47,0,0,0,0
85699,5,47,0,0,0,0
85700,5,47,0,0,0,0
85701,5,47,0,0,0,0
85702,5,47,0,0,0,0
85703,5,47,0,0,0,0
85704,5,47,0,0,0,0
85705,5,47,0,0,0,0
85706,5,47,0,0,0,0
85707,5,47,0,0,0,0
85708,5,47,0,0,0,0
85709,5,47,0,0,0,0
85710,6,47,0,0,0,0
85711,5,47,0,0,0,0
85712,5,47,0,0,0,0
85713,5,47,0,0,0,0
85714,5,47,0,0,0,0
85715,5,47,0,0,0,0
85716,5,47,0,0,0,0
85717,5,47,0,0,0,0
85718,5,47,0,0,0,0
85719,5,47,0,0,0,0
85720,5,47,0,0,0,0
85721,5,47,0,0,0,0
85722,6,47,0,0,0,0
85723,5,47,0,0,0,0
85724,5,47,0,0,0,0
85725,5,47,0,0,0,0
85726,5,47,0,0,0,0
85727,5,47,0,0,0,0
85728,5,47,0,0,0,0
85729,5,47,0,0,0,0
85730,5,47,0,0,0,0
85731,5,47,0,0,0,0
85732,5,47,0,0,0,0
85733,5,47,0,0,0,0
85734,5,47,0,0,0,0
85735,4,47,0,0,0,0
85736,5,47,0,0,0,0
85737,5,47,0,0,0,0
85738,5,47,0,0,0,0
85739,5,47,0,0,0,0
85740,5,47,0,0,0,0
85741,5,47,0,0,0,0
85742,5,47,0,0,0,0
85743,5,48,0,0,0,0
85744,5,47,0,0,0,0
85745,5,47,0,0,0,0
85746,6,47,0,0,0,0
85747,5,47,0,0,0,0
85748,5,47,0,0,0,0
85749,5,47,0,0,0,0
85750,5,47,0,0,0,0
85751,5,47,0,0,0,0
85752,5,47,0,0,0,0
85753,5,47,0,0,0,0
85754,5,47,0,0,0,0
85755,5,47,0,0,0,0
85756,6,47,0,0,0,0
85757,5,47,0,0,0,0
85758,6,47,0,0,0,0
85759,5,47,0,0,0,0
85760,5,47,0,0,0,0
85761,5,47,0,0,0,0
85762,5,47,0,0,0,0
85763,5,47,0,0,0,0
85764,5,47,0,0,0,0
85765,5,47,0,0,0,0
85766,5,47,0,0,0,0
85767,5,47,0,0,0,0
85768,5,47,0,0,0,0
85769,5,47,0,0,0,0
85770,6,47,0,0,0,0
85771,5,47,0,0,0,0
85772,5,47,0,0,0,0
85773,4,47,0,0,0,0
85774,5,47,0,0,0,0
85775,5,48,0,0,0,0
85776,5,47,0,0,0,0
85777,5,47,0,0,0,0
85778,5,47,0,0,0,0
85779,5,48,0,0,0,0
85780,5,46,0,0,0,0
85781,5,47,0,0,0,0
85782,5,47,0,0,0,0
85783,5,47,0,0,0,0
85784,5,47,0,0,0,0
85785,5,47,0,0,0,0
85786,5,47,0,0,0,0
85787,5,47,0,0,0,0
85788,5,47,0,0,0,0
85789,5,47,0,0,0,0
85790,5,47,0,0,0,0
85791,5,47,0,0,0,0
85792,5,47,0,0,0,0
85793,5,47,0,0,0,0
85794,6,47,0,0,0,0
85795,4,47,0,0,0,0
85796,5,47,0,0,0,0
85797,5,47,0,0,0,0
85798,6,47,0,0,0,0
85799,5,47,0,0,0,0
85800,5,47,0,0,0,0
85801,5,47,0,0,0,0
85802,5,47,0,0,0,0
85803,5,47,0,0,0,0
85804,5,47,0,0,0,0
85805,5,47,0,0,0,0
85806,5,47,0,0,0,0
85807,5,47,0,0,0,0
85808,5,47,0,0,0,0
85809,5,47,0,0,0,0
85810,5,47,0,0,0,0
85811,4,47,0,0,0,0
85812,5,47,0,0,0,0
85813,5,47,0,0,0,0
85814,5,47,0,0,0,0
85815,5,46,0,0,0,0
85816,5,47,0,0,0,0
85817,5,47,0,0,0,0
85818,5,47,0,0,0,0
85819,5,47,0,0,0,0
85820,5,47,0,0,0,0
85821,5,47,0,0,0,0
85822,5,47,0,0,0,0
85823,5,47,0,0,0,0
85824,5,47,0,0,0,0
85825,5,47,0,0,0,0
85826,5,47,0,0,0,0
85827,5,48,0,0,0,0
85828,5,47,0,0,0,0
85829,5,46,0,0,0,0
85830,5,47,0,0,0,0
85831,5,47,0,0,0,0
85832,5,47,0,0,0,0
85833,5,47,0,0,0,0
85834,5,47,0,0,0,0
85835,5,47,0,0,0,0
85836,5,47,0,0,0,0
85837,5,47,0,0,0,0
85838,5,48,0,0,0,0
85839,5,47,0,0,0,0
85840,5,47,0,0,0,0
85841,4,47,0,0,0,0
85842,5,47,0,0,0,0
85843,5,47,0,0,0,0
85844,6,47,0,0,0,0
85845,5,47,0,0,0,0
85846,5,47,0,0,0,0
85847,5,47,0,0,0,0
85848,5,47,0,0,0,0
85849,5,47,0,0,0,0
85850,5,48,0,0,0,0
85851,5,47,0,0,0,0
85852,6,47,0,0,0,0
85853,5,47,0,0,0,0
85854,5,47,0,0,0,0
85855,5,47,0,0,0,0
85856,5,47,0,0,0,0
85857,5,47,0,0,0,0
85858,5,47,0,0,0,0
85859,5,47,0,0,0,0
85860,5,47,0,0,0,0
85861,5,47,0,0,0,0
85862,6,47,0,0,0,0
85863,6,47,0,0,0,0
85864,5,47,0,0,0,0
85865,5,47,0,0,0,0
85866,6,47,0,0,0,0
85867,5,47,0,0,0,0
85868,5,47,0,0,0,0
85869,5,47,0,0,0,0
85870,5,47,0,0,0,0
85871,5,47,0,0,0,0
85872,6,47,0,0,0,0
85873,5,47,0,0,0,0
85874,5,47,0,0,0,0
85875,5,47,0,0,0,0
85876,5,47,0,0,0,0
85877,6,47,0,0,0,0
85878,5,47,0,0,0,0
85879,4,47,0,0,0,0
85880,5,47,0,0,0,0
85881,4,47,0,0,0,0
85882,5,47,0,0,0,0
85883,5,47,0,0,0,0
85884,6,47,0,0,0,0
85885,5,47,0,0,0,0
85886,6,47,0,0,0,0
85887,5,47,0,0,0,0
85888,5,47,0,0,0,0
85889,5,47,0,0,0,0
85890,6,47,0,0,0,0
85891,5,47,0,0,0,0
85892,5,47,0,0,0,0
85893,5,47,0,0,0,0
85894,5,47,0,0,0,0
85895,4,47,0,0,0,0
85896,5,47,0,0,0,0
85897,5,47,0,0,0,0
85898,5,47,0,0,0,0
85899,5,47,0,0,0,0
85900,5,47,0,0,0,0
85901,5,47,0,0,0,0
85902,5,47,0,0,0,0
85903,5,47,0,0,0,0
85904,5,47,0,0,0,0
85905,4,47,0,0,0,0
85906,5,47,0,0,0,0
85907,5,47,0,0,0,0
85908,5,47,0,0,0,0
85909,4,47,0,0,0,0
85910,6,47,0,0,0,0
85911,5,47,0,0,0,0
85912,5,47,0,0,0,0
85913,5,47,0,0,0,0
85914,6,47,0,0,0,0
85915,5,47,0,0,0,0
85916,5,47,0,0,0,0
85917,5,47,0,0,0,0
85918,5,47,0,0,0,0
85919,5,47,0,0,0,0
85920,5,47,0,0,0,0
85921,5,47,0,0,0,0
85922,5,47,0,0,0,0
85923,5,47,0,0,0,0
85924,5,47,0,0,0,0
85925,5,47,0,0,0,0
85926,5,47,0,0,0,0
85927,5,47,0,0,0,0
85928,5,47,0,0,0,0
85929,4,47,0,0,0,0
85930,5,47,0,0,0,0
85931,5,47,0,0,0,0
85932,5,47,0,0,0,0
85933,5,46,0,0,0,0
85934,5,47,0,0,0,0
85935,5,47,0,0,0,0
85936,5,47,0,0,0,0
85937,5,47,0,0,0,0
85938,5,47,0,0,0,0
85939,5,47,0,0,0,0
85940,5,47,0,0,0,0
85941,5,47,0,0,0,0
85942,5,47,0,0,0,0
85943,5,47,0,0,0,0
85944,5,47,0,0,0,0
85945,5,47,0,0,0,0
85946,5,47,0,0,0,0
85947,5,47,0,0,0,0
85948,5,47,0,0,0,0
85949,5,47,0,0,0,0
85950,6,47,0,0,0,0
85951,5,47,0,0,0,0
85952,5,47,0,0,0,0
85953,5,47,0,0,0,0
85954,5,47,0,0,0,0
85955,5,47,0,0,0,0
85956,5,47,0,0,0,0
85957,5,47,0,0,0,0
85958,5,47,0,0,0,0
85959,5,47,0,0,0,0
85960,5,48,0,0,0,0
85961,5,47,0,0,0,0
85962,5,47,0,0,0,0
85963,5,47,0,0,0,0
85964,5,47,0,0,0,0
85965,5,47,0,0,0,0
85966,6,47,0,0,0,0
85967,5,47,0,0,0,0
85968,5,47,0,0,0,0
85969,5,47,0,0,0,0
85970,6,47,0,0,0,0
85971,5,47,0,0,0,0
85972,5,47,0,0,0,0
85973,5,47,0,0,0,0
85974,5,47,0,0,0,0
85975,5,47,0,0,0,0
85976,5,47,0,0,0,0
85977,5,47,0,0,0,0
85978,5,47,0,0,0,0
85979,5,47,0,0,0,0
85980,5,47,0,0,0,0
85981,5,47,0,0,0,0
85982,5,47,0,0,0,0
85983,5,47,0,0,0,0
85984,5,47,0,0,0,0
85985,5,47,0,0,0,0
85986,5,47,0,0,0,0
85987,5,47,0,0,0,0
85988,5,47,0,0,0,0
85989,5,47,0,0,0,0
85990,5,47,0,0,0,0
85991,5,47,0,0,0,0
85992,5,47,0,0,0,0
85993,5,47,0,0,0,0
85994,5,47,0,0,0,0
85995,5,47,0,0,0,0
85996,5,47,0,0,0,0
85997,5,47,0,0,0,0
85998,5,47,0,0,0,0
85999,5,47,0,0,0,0
86000,5,47,0,0,0,0
86001,5,47,0,0,0,0
86002,6,47,0,0,0,0
86003,5,47,0,0,0,0
86004,5,48,0,0,0,0
86005,5,47,0,0,0,0
86006,5,47,0,0,0,0
86007,5,47,0,0,0,0
86008,5,47,0,0,0,0
86009,5,47,0,0,0,0
86010,5,47,0,0,0,0
86011,5,47,0,0,0,0
86012,5,48,0,0,0,0
86013,5,47,0,0,0,0
86014,5,47,0,0,0,0
86015,4,47,0,0,0,0
86016,6,47,0,0,0,0
86017,5,47,0,0,0,0
86018,5,47,0,0,0,0
86019,5,46,0,0,0,0
86020,5,47,0,0,0,0
86021,5,47,0,0,0,0
86022,5,47,0,0,0,0
86023,5,47,0,0,0,0
86024,5,47,0,0,0,0
86025,5,47,0,0,0,0
86026,5,47,0,0,0,0
86027,4,47,0,0,0,0
86028,5,47,0,0,0,0
86029,5,47,0,0,0,0
86030,5,47,0,0,0,0
86031,5,47,0,0,0,0
86032,5,47,0,0,0,0
86033,5,47,0,0,0,0
86034,5,47,0,0,0,0
86035,5,47,0,0,0,0
86036,5,47,0,0,0,0
86037,5,47,0,0,0,0
86038,5,47,0,0,0,0
86039,5,47,0,0,0,0
86040,5,47,0,0,0,0
86041,5,47,0,0,0,0
86042,6,47,0,0,0,0
86043,5,47,0,0,0,0
86044,5,47,0,0,0,0
86045,4,47,0,0,0,0
86046,5,47,0,0,0,0
86047,5,47,0,0,0,0
86048,5,47,0,0,0,0
86049,5,47,0,0,0,0
86050,5,47,0,0,0,0
86051,5,47,0,0,0,0
86052,5,47,0,0,0,0
86053,5,47,0,0,0,0
86054,6,47,0,0,0,0
86055,5,47,0,0,0,0
86056,5,47,0,0,0,0
86057,5,47,0,0,0,0
86058,5,47,0,0,0,0
86059,5,47,0,0,0,0
86060,5,47,0,0,0,0
86061,5,47,0,0,0,0
86062,5,47,0,0,0,0
86063,5,47,0,0,0,0
86064,6,47,0,0,0,0
86065,5,47,0,0,0,0
86066,6,47,0,0,0,0
86067,5,47,0,0,0,0
86068,5,47,0,0,0,0
86069,5,47,0,0,0,0
86070,5,47,0,0,0,0
86071,5,47,0,0,0,0
86072,5,47,0,0,0,0
86073,5,47,0,0,0,0
86074,6,47,0,0,0,0
86075,5,47,0,0,0,0
86076,6,47,0,0,0,0
86077,5,47,0,0,0,0
86078,6,47,0,0,0,0
86079,5,47,0,0,0,0
86080,5,47,0,0,0,0
86081,5,47,0,0,0,0
86082,5,47,0,0,0,0
86083,5,47,0,0,0,0
86084,6,47,0,0,0,0
86085,5,47,0,0,0,0
86086,6,47,0,0,0,0
86087,5,47,0,0,0,0
86088,5,47,0,0,0,0
86089,5,47,0,0,0,0
86090,5,47,0,0,0,0
86091,5,47,0,0,0,0
86092,6,47,0,0,0,0
86093,5,47,0,0,0,0
86094,5,47,0,0,0,0
86095,5,47,0,0,0,0
86096,5,47,0,0,0,0
86097,4,47,0,0,0,0
86098,5,47,0,0,0,0
86099,5,47,0,0,0,0
86100,5,47,0,0,0,0
86101,5,47,0,0,0,0
86102,5,48,0,0,0,0
86103,5,47,0,0,0,0
86104,5,47,0,0,0,0
86105,5,47,0,0,0,0
86106,5,47,0,0,0,0
86107,5,47,0,0,0,0
86108,5,47,0,0,0,0
86109,5,47,0,0,0,0
86110,6,47,0,0,0,0
86111,5,47,0,0,0,0
86112,5,47,0,0,0,0
86113,5,47,0,0,0,0
86114,5,47,0,0,0,0
86115,5,47,0,0,0,0
86116,6,47,0,0,0,0
86117,5,47,0,0,0,0
86118,6,47,0,0,0,0
86119,5,47,0,0,0,0
86120,5,47,0,0,0,0
86121,5,47,0,0,0,0
86122,5,47,0,0,0,0
86123,5,47,0,0,0,0
86124,5,47,0,0,0,0
86125,5,48,0,0,0,0
86126,6,47,0,0,0,0
86127,5,47,0,0,0,0
86128,5,47,0,0,0,0
86129,5,47,0,0,0,0
86130,5,47,0,0,0,0
86131,5,47,0,0,0,0
86132,5,47,0,0,0,0
86133,5,47,0,0,0,0
86134,5,47,0,0,0,0
86135,5,47,0,0,0,0
86136,5,48,0,0,0,0
86137,5,47,0,0,0,0
86138,5,47,0,0,0,0
86139,5,47,0,0,0,0
86140,5,47,0,0,0,0
86141,5,47,0,0,0,0
86142,5,47,0,0,0,0
86143,5,47,0,0,0,0
86144,5,47,0,0,0,0
86145,4,47,0,0,0,0
86146,5,47,0,0,0,0
86147,5,47,0,0,0,0
86148,5,47,0,0,0,0
86149,5,47,0,0,0,0
86150,5,47,0,0,0,0
86151,5,47,0,0,0,0
86152,5,47,0,0,0,0
86153,5,47,0,0,0,0
86154,5,46,0,0,0,0
86155,4,47,0,0,0,0
86156,5,47,0,0,0,0
86157,5,47,0,0,0,0
86158,5,46,0,0,0,0
86159,5,47,0,0,0,0
86160,5,47,0,0,0,0
86161,5,47,0,0,0,0
86162,6,47,0,0,0,0
86163,5,47,0,0,0,0
86164,5,47,0,0,0,0
86165,5,47,0,0,0,0
86166,5,47,0,0,0,0
86167,5,47,0,0,0,0
86168,6,47,0,0,0,0
86169,5,47,0,0,0,0
86170,5,47,0,0,0,0
86171,5,47,0,0,0,0
86172,5,47,0,0,0,0
86173,5,47,0,0,0,0
86174,6,47,0,0,0,0
86175,5,47,0,0,0,0
86176,5,48,0,0,0,0
86177,5,47,0,0,0,0
86178,5,47,0,0,0,0
86179,5,47,0,0,0,0
86180,6,47,0,0,0,0
86181,5,47,0,0,0,0
86182,5,47,0,0,0,0
86183,5,47,0,0,0,0
86184,5,47,0,0,0,0
86185,5,47,0,0,0,0
86186,5,47,0,0,0,0
86187,5,47,0,0,0,0
86188,5,47,0,0,0,0
86189,5,47,0,0,0,0
86190,5,47,0,0,0,0
86191,5,47,0,0,0,0
86192,5,48,0,0,0,0
86193,5,47,0,0,0,0
86194,5,47,0,0,0,0
86195,5,47,0,0,0,0
86196,6,47,0,0,0,0
86197,5,47,0,0,0,0
86198,5,47,0,0,0,0
86199,5,47,0,0,0,0
86200,5,47,0,0,0,0
86201,5,47,0,0,0,0
86202,5,47,0,0,0,0
86203,5,47,0,0,0,0
86204,5,47,0,0,0,0
86205,5,47,0,0,0,0
86206,6,47,0,0,0,0
86207,5,47,0,0,0,0
86208,5,47,0,0,0,0
86209,5,47,0,0,0,0
86210,5,47,0,0,0,0
86211,4,47,0,0,0,0
86212,5,47,0,0,0,0
86213,5,47,0,0,0,0
86214,5,47,0,0,0,0
86215,5,47,0,0,0,0
86216,5,47,0,0,0,0
86217,5,47,0,0,0,0
86218,5,47,0,0,0,0
86219,5,47,0,0,0,0
86220,6,47,0,0,0,0
86221,5,47,0,0,0,0
86222,5,47,0,0,0,0
86223,5,47,0,0,0,0
86224,5,47,0,0,0,0
86225,5,47,0,0,0,0
86226,6,47,0,0,0,0
86227,5,47,0,0,0,0
86228,5,48,0,0,0,0
86229,5,47,0,0,0,0
86230,5,47,0,0,0,0
86231,5,47,0,0,0,0
86232,5,47,0,0,0,0
86233,5,47,0,0,0,0
86234,5,47,0,0,0,0
86235,5,47,0,0,0,0
86236,5,47,0,0,0,0
86237,5,47,0,0,0,0
86238,5,47,0,0,0,0
86239,5,47,0,0,0,0
86240,5,47,0,0,0,0
86241,4,47,0,0,0,0
86242,5,47,0,0,0,0
86243,5,47,0,0,0,0
86244,5,47,0,0,0,0
86245,5,47,0,0,0,0
86246,6,47,0,0,0,0
86247,5,47,0,0,0,0
86248,6,47,0,0,0,0
86249,5,48,0,0,0,0
86250,5,47,0,0,0,0
86251,5,47,0,0,0,0
86252,5,47,0,0,0,0
86253,5,47,0,0,0,0
86254,5,47,0,0,0,0
86255,4,47,0,0,0,0
86256,5,47,0,0,0,0
86257,5,47,0,0,0,0
86258,5,47,0,0,0,0
86259,5,47,0,0,0,0
86260,5,47,0,0,0,0
86261,4,47,0,0,0,0
86262,5,47,0,0,0,0
86263,4,47,0,0,0,0
86264,5,47,0,0,0,0
86265,5,47,0,0,0,0
86266,5,48,0,0,0,0
86267,5,47,0,0,0,0
86268,5,47,0,0,0,0
86269,5,48,0,0,0,0
86270,5,47,0,0,0,0
86271,5,47,0,0,0,0
86272,5,47,0,0,0,0
86273,5,47,0,0,0,0
86274,5,47,0,0,0,0
86275,5,47,0,0,0,0
86276,5,47,0,0,0,0
86277,5,47,0,0,0,0
86278,5,47,0,0,0,0
86279,5,47,0,0,0,0
86280,5,47,0,0,0,0
86281,5,47,0,0,0,0
86282,5,47,0,0,0,0
86283,5,47,0,0,0,0
86284,5,47,0,0,0,0
86285,4,47,0,0,0,0
86286,5,47,0,0,0,0
86287,5,47,0,0,0,0
86288,5,47,0,0,0,0
86289,4,47,0,0,0,0
86290,5,47,0,0,0,0
86291,5,47,0,0,0,0
86292,5,47,0,0,0,0
86293,5,47,0,0,0,0
86294,5,47,0,0,0,0
86295,5,47,0,0,0,0
86296,5,47,0,0,0,0
86297,5,47,0,0,0,0
86298,5,47,0,0,0,0
86299,5,47,0,0,0,0
86300,5,47,0,0,0,0
86301,5,47,0,0,0,0
86302,5,47,0,0,0,0
86303,5,47,0,0,0,0
86304,5,46,0,0,0,0
86305,5,47,0,0,0,0
86306,5,47,0,0,0,0
86307,5,47,0,0,0,0
86308,5,47,0,0,0,0
86309,5,47,0,0,0,0
86310,5,47,0,0,0,0
86311,5,47,0,0,0,0
86312,5,47,0,0,0,0
86313,4,47,0,0,0,0
86314,5,47,0,0,0,0
86315,5,47,0,0,0,0
86316,5,47,0,0,0,0
86317,5,47,0,0,0,0
86318,5,47,0,0,0,0
86319,5,47,0,0,0,0
86320,5,48,0,0,0,0
86321,5,47,0,0,0,0
86322,5,47,0,0,0,0
86323,5,47,0,0,0,0
86324,5,47,0,0,0,0
86325,5,47,0,0,0,0
86326,5,47,0,0,0,0
86327,5,47,0,0,0,0
86328,5,47,0,0,0,0
86329,5,47,0,0,0,0
86330,5,47,0,0,0,0
86331,5,47,0,0,0,0
86332,5,47,0,0,0,0
86333,5,47,0,0,0,0
86334,5,47,0,0,0,0
86335,5,47,0,0,0,0
86336,5,47,0,0,0,0
86337,5,47,0,0,0,0
86338,5,47,0,0,0,0
86339,5,47,0,0,0,0
86340,5,46,0,0,0,0
86341,5,47,0,0,0,0
86342,5,47,0,0,0,0
86343,5,47,0,0,0,0
86344,5,47,0,0,0,0
86345,5,48,0,0,0,0
86346,6,47,0,0,0,0
86347,5,47,0,0,0,0
86348,5,47,0,0,0,0
86349,5,47,0,0,0,0
86350,5,47,0,0,0,0
86351,5,47,0,0,0,0
86352,5,47,0,0,0,0
86353,4,47,0,0,0,0
86354,6,47,0,0,0,0
86355,5,47,0,0,0,0
86356,5,47,0,0,0,0
86357,5,47,0,0,0,0
86358,6,47,0,0,0,0
86359,5,47,0,0,0,0
86360,5,47,0,0,0,0
86361,5,47,0,0,0,0
86362,5,47,0,0,0,0
86363,5,47,0,0,0,0
86364,5,47,0,0,0,0
86365,5,47,0,0,0,0
86366,5,47,0,0,0,0
86367,5,47,0,0,0,0
86368,5,47,0,0,0,0
86369,5,47,0,0,0,0
86370,5,47,0,0,0,0
86371,5,47,0,0,0,0
86372,5,47,0,0,0,0
86373,5,47,0,0,0,0
86374,5,47,0,0,0,0
86375,5,47,0,0,0,0
86376,5,47,0,0,0,0
86377,5,47,0,0,0,0
86378,6,47,0,0,0,0
86379,5,47,0,0,0,0
86380,5,47,0,0,0,0
86381,5,47,0,0,0,0
86382,5,47,0,0,0,0
86383,5,48,0,0,0,0
86384,5,47,0,0,0,0
86385,5,47,0,0,0,0
86386,6,47,0,0,0,0
86387,5,47,0,0,0,0
86388,5,47,0,0,0,0
86389,5,47,0,0,0,0
86390,5,47,0,0,0,0
86391,5,47,0,0,0,0
86392,5,47,0,0,0,0
86393,4,47,0,0,0,0
86394,5,47,0,0,0,0
86395,5,47,0,0,0,0
86396,5,47,0,0,0,0
86397,4,47,0,0,0,0
86398,5,47,0,0,0,0
86399,5,47,0,0,0,0
86400,5,47,0,0,0,0
86401,5,47,0,0,0,0
86402,5,47,0,0,0,0
86403,5,47,0,0,0,0
86404,6,47,0,0,0,0
86405,4,47,0,0,0,0
86406,5,47,0,0,0,0
86407,5,47,0,0,0,0
86408,5,47,0,0,0,0
86409,5,47,0,0,0,0
86410,5,47,0,0,0,0
86411,4,47,0,0,0,0
86412,5,47,0,0,0,0
86413,5,47,0,0,0,0
86414,5,47,0,0,0,0
86415,5,47,0,0,0,0
86416,5,47,0,0,0,0
86417,5,47,0,0,0,0
86418,6,47,0,0,0,0
86419,5,47,0,0,0,0
86420,5,46,0,0,0,0
86421,5,47,0,0,0,0
86422,5,47,0,0,0,0
86423,5,47,0,0,0,0
86424,5,47,0,0,0,0
86425,5,47,0,0,0,0
86426,5,47,0,0,0,0
86427,5,47,0,0,0,0
86428,5,47,0,0,0,0
86429,5,47,0,0,0,0
86430,5,47,0,0,0,0
86431,5,47,0,0,0,0
86432,5,47,0,0,0,0
86433,5,47,0,0,0,0
86434,5,47,0,0,0,0
86435,5,47,0,0,0,0
86436,5,47,0,0,0,0
86437,5,47,0,0,0,0
86438,5,47,0,0,0,0
86439,5,47,0,0,0,0
86440,5,47,0,0,0,0
86441,4,47,0,0,0,0
86442,5,48,0,0,0,0
86443,5,47,0,0,0,0
86444,6,47,0,0,0,0
86445,5,47,0,0,0,0
86446,5,47,0,0,0,0
86447,5,47,0,0,0,0
86448,6,47,0,0,0,0
86449,5,47,0,0,0,0
86450,5,47,0,0,0,0
86451,5,47,0,0,0,0
86452,5,47,0,0,0,0
86453,5,47,0,0,0,0
86454,5,47,0,0,0,0
86455,5,47,0,0,0,0
86456,5,47,0,0,0,0
86457,5,47,0,0,0,0
86458,5,47,0,0,0,0
86459,5,47,0,0,0,0
86460,5,47,0,0,0,0
86461,5,47,0,0,0,0
86462,5,47,0,0,0,0
86463,5,47,0,0,0,0
86464,5,46,0,0,0,0
86465,5,47,0,0,0,0
86466,6,47,0,0,0,0
86467,5,47,0,0,0,0
86468,5,47,0,0,0,0
86469,5,48,0,0,0,0
86470,5,47,0,0,0,0
86471,5,47,0,0,0,0
86472,5,47,0,0,0,0
86473,5,47,0,0,0,0
86474,5,46,0,0,0,0
86475,5,47,0,0,0,0
86476,6,47,0,0,0,0
86477,5,47,0,0,0,0
86478,5,47,0,0,0,0
86479,5,47,0,0,0,0
86480,5,48,0,0,0,0
86481,5,47,0,0,0,0
86482,5,47,0,0,0,0
86483,5,47,0,0,0,0
86484,5,47,0,0,0,0
86485,5,47,0,0,0,0
86486,5,47,0,0,0,0
86487,5,47,0,0,0,0
86488,5,47,0,0,0,0
86489,5,47,0,0,0,0
86490,5,47,0,0,0,0
86491,5,47,0,0,0,0
86492,5,47,0,0,0,0
86493,5,47,0,0,0,0
86494,6,47,0,0,0,0
86495,5,47,0,0,0,0
86496,5,47,0,0,0,0
86497,5,47,0,0,0,0
86498,5,47,0,0,0,0
86499,5,47,0,0,0,0
86500,5,47,0,0,0,0
86501,5,47,0,0,0,0
86502,5,47,0,0,0,0
86503,5,47,0,0,0,0
86504,5,47,0,0,0,0
86505,4,47,0,0,0,0
86506,5,47,0,0,0,0
86507,5,47,0,0,0,0
86508,5,47,0,0,0,0
86509,5,47,0,0,0,0
86510,5,47,0,0,0,0
86511,5,47,0,0,0,0
86512,5,47,0,0,0,0
86513,5,47,0,0,0,0
86514,5,47,0,0,0,0
86515,4,47,0,0,0,0
86516,6,47,0,0,0,0
86517,5,47,0,0,0,0
86518,5,47,0,0,0,0
86519,5,47,0,0,0,0
86520,5,47,0,0,0,0
86521,5,47,0,0,0,0
86522,6,47,0,0,0,0
86523,5,47,0,0,0,0
86524,5,47,0,0,0,0
86525,5,47,0,0,0,0
86526,5,47,0,0,0,0
86527,5,47,0,0,0,0
86528,5,48,0,0,0,0
86529,4,47,0,0,0,0
86530,5,47,0,0,0,0
86531,5,47,0,0,0,0
86532,6,47,0,0,0,0
86533,4,47,0,0,0,0
86534,5,47,0,0,0,0
86535,5,47,0,0,0,0
86536,5,47,0,0,0,0
86537,5,47,0,0,0,0
86538,5,47,0,0,0,0
86539,5,47,0,0,0,0
86540,5,47,0,0,0,0
86541,5,47,0,0,0,0
86542,5,47,0,0,0,0
86543,5,47,0,0,0,0
86544,5,47,0,0,0,0
86545,5,47,0,0,0,0
86546,5,47,0,0,0,0
86547,5,47,0,0,0,0
86548,5,47,0,0,0,0
86549,5,47,0,0,0,0
86550,5,47,0,0,0,0
86551,5,47,0,0,0,0
86552,6,47,0,0,0,0
86553,5,47,0,0,0,0
86554,5,47,0,0,0,0
86555,4,47,0,0,0,0
86556,5,47,0,0,0,0
86557,5,47,0,0,0,0
86558,5,47,0,0,0,0
86559,5,47,0,0,0,0
86560,5,47,0,0,0,0
86561,5,47,0,0,0,0
86562,5,47,0,0,0,0
86563,5,47,0,0,0,0
86564,5,47,0,0,0,0
86565,5,47,0,0,0,0
86566,5,47,0,0,0,0
86567,5,47,0,0,0,0
86568,5,47,0,0,0,0
86569,5,47,0,0,0,0
86570,5,46,0,0,0,0
86571,5,47,0,0,0,0
86572,5,47,0,0,0,0
86573,5,47,0,0,0,0
86574,5,47,0,0,0,0
86575,5,47,0,0,0,0
86576,5,47,0,0,0,0
86577,5,47,0,0,0,0
86578,6,47,0,0,0,0
86579,4,47,0,0,0,0
86580,5,47,0,0,0,0
86581,5,48,0,0,0,0
86582,5,47,0,0,0,0
86583,5,47,0,0,0,0
86584,5,47,0,0,0,0
86585,5,47,0,0,0,0
86586,5,47,0,0,0,0
86587,5,47,0,0,0,0
86588,5,47,0,0,0,0
86589,5,47,0,0,0,0
86590,5,47,0,0,0,0
86591,5,47,0,0,0,0
86592,5,47,0,0,0,0
86593,5,47,0,0,0,0
86594,5,47,0,0,0,0
86595,5,47,0,0,0,0
86596,5,47,0,0,0,0
86597,5,47,0,0,0,0
86598,5,47,0,0,0,0
